path,verdict,detail,samplerate,cutoff_hz,nyquist_hz,slope_db_per_khz
/home/adam/driveBig/Music/New unformated songs/Marcin Przybyłowicz - Cyberpunk 2077 - Original Score (2020) [FLAC] [16B-44100kHz]/Disc 2/12. Paul Leonard-Morgan - The Suits Are Scared.flac,SUSPECT,"hard cutoff at ~16031Hz, steep 15.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16031,22050,15.9
/home/adam/driveBig/Music/New unformated songs/Marcin Przybyłowicz - Cyberpunk 2077 - Original Score (2020) [FLAC] [16B-44100kHz]/Disc 2/13. Paul Leonard-Morgan - Tower Lockdown.flac,SUSPECT,"hard cutoff at ~16026Hz, steep 12.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16026,22050,12.3
/home/adam/driveBig/Music/New unformated songs/Marcin Przybyłowicz - Cyberpunk 2077 - Original Score (2020) [FLAC] [16B-44100kHz]/Disc 2/14. P.T. Adamczyk - To Hell and Back.flac,SUSPECT,"hard cutoff at ~16645Hz, steep 21.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16645,22050,21.8
/home/adam/driveBig/Music/New unformated songs/Marcin Przybyłowicz - Cyberpunk 2077 - Original Score (2020) [FLAC] [16B-44100kHz]/Disc 2/15. Paul Leonard-Morgan - Adam Smasher.flac,SUSPECT,"hard cutoff at ~16753Hz, steep 29.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16753,22050,29.9
/home/adam/driveBig/Music/New unformated songs/Marcin Przybyłowicz - Cyberpunk 2077 - Original Score (2020) [FLAC] [16B-44100kHz]/Disc 2/16. Paul Leonard-Morgan - Hanako & Yorinobu.flac,GRADUAL_ROLLOFF,"rolloff at ~16015Hz but gentle (11.7dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,16015,22050,11.7
/home/adam/driveBig/Music/New unformated songs/Marcin Przybyłowicz - Cyberpunk 2077 - Original Score (2020) [FLAC] [16B-44100kHz]/Disc 2/17. Marcin Przybyłowicz - Been Good to Know Ya.flac,SUSPECT,"hard cutoff at ~16511Hz, steep 19.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16511,22050,19.8
/home/adam/driveBig/Music/New unformated songs/Marcin Przybyłowicz - Cyberpunk 2077 - Original Score (2020) [FLAC] [16B-44100kHz]/Disc 2/18. P.T. Adamczyk - Never Fade Away (SAMURAI Cover).flac,SUSPECT,"hard cutoff at ~16624Hz, steep 23.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16624,22050,23.5
/home/adam/driveBig/Music/New unformated songs/Meat Loaf - Bat Out Of Hell (1999) [FLAC] [16B-44100kHz]/01. Meat Loaf - Bat Out of Hell.flac,SUSPECT,"hard cutoff at ~16570Hz, steep 26.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16570,22050,26.2
/home/adam/driveBig/Music/New unformated songs/Meat Loaf - Bat Out Of Hell (1999) [FLAC] [16B-44100kHz]/02. Meat Loaf - You Took The Words Right Out of My Mouth (Hot Summer Night).flac,SUSPECT,"hard cutoff at ~16441Hz, steep 26.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16441,22050,26.1
/home/adam/driveBig/Music/New unformated songs/Meat Loaf - Bat Out Of Hell (1999) [FLAC] [16B-44100kHz]/03. Meat Loaf - Heaven Can Wait.flac,SUSPECT,"hard cutoff at ~16640Hz, steep 27.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16640,22050,27.6
/home/adam/driveBig/Music/New unformated songs/Meat Loaf - Bat Out Of Hell (1999) [FLAC] [16B-44100kHz]/04. Meat Loaf - All Revved Up with No Place to Go.flac,SUSPECT,"hard cutoff at ~16564Hz, steep 28.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16564,22050,28
/home/adam/driveBig/Music/New unformated songs/Meat Loaf - Bat Out Of Hell (1999) [FLAC] [16B-44100kHz]/05. Meat Loaf - Two Out of Three Ain't Bad.flac,SUSPECT,"hard cutoff at ~16721Hz, steep 30.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16721,22050,30.3
/home/adam/driveBig/Music/New unformated songs/Meat Loaf - Bat Out Of Hell (1999) [FLAC] [16B-44100kHz]/06. Meat Loaf - Paradise By the Dashboard Light.flac,SUSPECT,"hard cutoff at ~16645Hz, steep 28.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16645,22050,28.9
/home/adam/driveBig/Music/New unformated songs/Meat Loaf - Bat Out Of Hell (1999) [FLAC] [16B-44100kHz]/07. Meat Loaf - For Crying Out Loud.flac,SUSPECT,"hard cutoff at ~16457Hz, steep 25.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16457,22050,25.3
/home/adam/driveBig/Music/New unformated songs/Metric - Black Sheep (Brie Larson Vocal Version) (2021) [FLAC] [16B-44100kHz]/01. Metric - Black Sheep (Brie Larson Vocal Version).flac,SUSPECT,"hard cutoff at ~16602Hz, steep 23.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16602,22050,23.8
/home/adam/driveBig/Music/New unformated songs/Metric - Fantasies (2015) [FLAC] [16B-44100kHz]/01. Metric - Help I'm Alive.flac,SUSPECT,"hard cutoff at ~16564Hz, steep 23.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16564,22050,23.8
/home/adam/driveBig/Music/New unformated songs/Metric - Fantasies (2015) [FLAC] [16B-44100kHz]/02. Metric - Sick Muse.flac,SUSPECT,"hard cutoff at ~16634Hz, steep 25.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16634,22050,25.7
/home/adam/driveBig/Music/New unformated songs/Metric - Fantasies (2015) [FLAC] [16B-44100kHz]/03. Metric - Satellite Mind (Explicit).flac,SUSPECT,"hard cutoff at ~16715Hz, steep 29.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16715,22050,29.8
/home/adam/driveBig/Music/New unformated songs/Metric - Fantasies (2015) [FLAC] [16B-44100kHz]/04. Metric - Twilight Galaxy.flac,SUSPECT,"hard cutoff at ~16489Hz, steep 18.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16489,22050,18
/home/adam/driveBig/Music/New unformated songs/Metric - Fantasies (2015) [FLAC] [16B-44100kHz]/05. Metric - Gold Guns Girls.flac,SUSPECT,"hard cutoff at ~16645Hz, steep 27.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16645,22050,27.6
/home/adam/driveBig/Music/New unformated songs/Metric - Fantasies (2015) [FLAC] [16B-44100kHz]/06. Metric - Gimme Sympathy.flac,SUSPECT,"hard cutoff at ~16527Hz, steep 27.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16527,22050,27.7
/home/adam/driveBig/Music/New unformated songs/Metric - Fantasies (2015) [FLAC] [16B-44100kHz]/07. Metric - Collect Call.flac,SUSPECT,"hard cutoff at ~16538Hz, steep 18.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16538,22050,18.8
/home/adam/driveBig/Music/New unformated songs/Metric - Fantasies (2015) [FLAC] [16B-44100kHz]/08. Metric - Front Row.flac,SUSPECT,"hard cutoff at ~16031Hz, steep 20.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16031,22050,20.7
/home/adam/driveBig/Music/New unformated songs/Metric - Fantasies (2015) [FLAC] [16B-44100kHz]/09. Metric - Blindness.flac,SUSPECT,"hard cutoff at ~16532Hz, steep 20.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16532,22050,20.4
/home/adam/driveBig/Music/New unformated songs/Metric - Fantasies (2015) [FLAC] [16B-44100kHz]/10. Metric - Stadium Love.flac,SUSPECT,"hard cutoff at ~16742Hz, steep 31.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16742,22050,31.3
/home/adam/driveBig/Music/New unformated songs/Ministry - KEAH (Psalm 69) (1992) [FLAC] [16B-44100kHz]/01. Ministry - N.W.O.flac,SUSPECT,"hard cutoff at ~16667Hz, steep 29.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16667,22050,29.9
/home/adam/driveBig/Music/New unformated songs/Ministry - KEAH (Psalm 69) (1992) [FLAC] [16B-44100kHz]/02. Ministry - Just One Fix.flac,SUSPECT,"hard cutoff at ~16785Hz, steep 31.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16785,22050,31.4
/home/adam/driveBig/Music/New unformated songs/Ministry - KEAH (Psalm 69) (1992) [FLAC] [16B-44100kHz]/03. Ministry - TV II.flac,SUSPECT,"hard cutoff at ~16667Hz, steep 30.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16667,22050,30.5
/home/adam/driveBig/Music/New unformated songs/Ministry - KEAH (Psalm 69) (1992) [FLAC] [16B-44100kHz]/04. Ministry - Hero.flac,SUSPECT,"hard cutoff at ~16715Hz, steep 29.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16715,22050,29.7
/home/adam/driveBig/Music/New unformated songs/Ministry - KEAH (Psalm 69) (1992) [FLAC] [16B-44100kHz]/05. Ministry - Jesus Built My Hotrod (Explicit).flac,SUSPECT,"hard cutoff at ~16683Hz, steep 28.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16683,22050,28.5
/home/adam/driveBig/Music/New unformated songs/Ministry - KEAH (Psalm 69) (1992) [FLAC] [16B-44100kHz]/06. Ministry - Scare Crow.flac,SUSPECT,"hard cutoff at ~16823Hz, steep 31.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16823,22050,31
/home/adam/driveBig/Music/New unformated songs/Ministry - KEAH (Psalm 69) (1992) [FLAC] [16B-44100kHz]/07. Ministry - Psalm 69.flac,SUSPECT,"hard cutoff at ~16645Hz, steep 30.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16645,22050,30.8
/home/adam/driveBig/Music/New unformated songs/Ministry - KEAH (Psalm 69) (1992) [FLAC] [16B-44100kHz]/08. Ministry - Corrosion.flac,SUSPECT,"hard cutoff at ~16791Hz, steep 31.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16791,22050,31.1
/home/adam/driveBig/Music/New unformated songs/Ministry - KEAH (Psalm 69) (1992) [FLAC] [16B-44100kHz]/09. Ministry - Grace.flac,SUSPECT,"hard cutoff at ~16640Hz, steep 29.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16640,22050,29.1
/home/adam/driveBig/Music/New unformated songs/Mother Love Bone - Apple (2025 Remaster) (2025) [FLAC] [16B-44100kHz]/01. Mother Love Bone - This Is Shangrila (2025 Remaster).flac,SUSPECT,"hard cutoff at ~16581Hz, steep 23.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16581,22050,23.1
/home/adam/driveBig/Music/New unformated songs/Mother Love Bone - Apple (2025 Remaster) (2025) [FLAC] [16B-44100kHz]/02. Mother Love Bone - Stardog Champion (2025 Remaster).flac,SUSPECT,"hard cutoff at ~16629Hz, steep 27.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16629,22050,27.9
/home/adam/driveBig/Music/New unformated songs/Mother Love Bone - Apple (2025 Remaster) (2025) [FLAC] [16B-44100kHz]/03. Mother Love Bone - Holy Roller (2025 Remaster).flac,SUSPECT,"hard cutoff at ~16634Hz, steep 27.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16634,22050,27.4
/home/adam/driveBig/Music/New unformated songs/Mother Love Bone - Apple (2025 Remaster) (2025) [FLAC] [16B-44100kHz]/04. Mother Love Bone - Bone China (2025 Remaster).flac,SUSPECT,"hard cutoff at ~16651Hz, steep 24.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16651,22050,24.7
/home/adam/driveBig/Music/New unformated songs/Mother Love Bone - Apple (2025 Remaster) (2025) [FLAC] [16B-44100kHz]/05. Mother Love Bone - Come Bite The Apple (2025 Remaster).flac,SUSPECT,"hard cutoff at ~16564Hz, steep 25.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16564,22050,25.6
/home/adam/driveBig/Music/New unformated songs/Mother Love Bone - Apple (2025 Remaster) (2025) [FLAC] [16B-44100kHz]/06. Mother Love Bone - Stargazer (2025 Remaster).flac,SUSPECT,"hard cutoff at ~16704Hz, steep 27.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16704,22050,27.3
/home/adam/driveBig/Music/New unformated songs/Mother Love Bone - Apple (2025 Remaster) (2025) [FLAC] [16B-44100kHz]/07. Mother Love Bone - Heartshine (2025 Remaster).flac,SUSPECT,"hard cutoff at ~16570Hz, steep 28.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16570,22050,28.5
/home/adam/driveBig/Music/New unformated songs/Mother Love Bone - Apple (2025 Remaster) (2025) [FLAC] [16B-44100kHz]/08. Mother Love Bone - Captain Hi Top (2025 Remaster).flac,SUSPECT,"hard cutoff at ~16710Hz, steep 32.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16710,22050,32.1
/home/adam/driveBig/Music/New unformated songs/Mother Love Bone - Apple (2025 Remaster) (2025) [FLAC] [16B-44100kHz]/09. Mother Love Bone - Man Of Golden Words (2025 Remaster).flac,SUSPECT,"hard cutoff at ~16597Hz, steep 23.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16597,22050,23
/home/adam/driveBig/Music/New unformated songs/Mother Love Bone - Apple (2025 Remaster) (2025) [FLAC] [16B-44100kHz]/10. Mother Love Bone - Capricorn Sister (2025 Remaster).flac,SUSPECT,"hard cutoff at ~16672Hz, steep 28.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16672,22050,28.1
/home/adam/driveBig/Music/New unformated songs/Mother Love Bone - Apple (2025 Remaster) (2025) [FLAC] [16B-44100kHz]/11. Mother Love Bone - Gentle Groove (2025 Remaster).flac,SUSPECT,"hard cutoff at ~16699Hz, steep 26.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16699,22050,26
/home/adam/driveBig/Music/New unformated songs/Mother Love Bone - Apple (2025 Remaster) (2025) [FLAC] [16B-44100kHz]/12. Mother Love Bone - Mr. Danny Boy (2025 Remaster) (Explicit).flac,SUSPECT,"hard cutoff at ~16559Hz, steep 24.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16559,22050,24.1
/home/adam/driveBig/Music/New unformated songs/Mother Love Bone - Apple (2025 Remaster) (2025) [FLAC] [16B-44100kHz]/13. Mother Love Bone - Crown Of Thorns (2025 Remaster).flac,SUSPECT,"hard cutoff at ~16758Hz, steep 28.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16758,22050,28.8
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - Prizefighter (2026) [FLAC] [16B-44100kHz]/01. Mumford & Sons - Here.flac,SUSPECT,"hard cutoff at ~16575Hz, steep 18.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16575,22050,18.7
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - Prizefighter (2026) [FLAC] [16B-44100kHz]/02. Mumford & Sons - Rubber Band Man.flac,SUSPECT,"hard cutoff at ~16661Hz, steep 27.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16661,22050,27.6
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - Prizefighter (2026) [FLAC] [16B-44100kHz]/03. Mumford & Sons - The Banjo Song.flac,SUSPECT,"hard cutoff at ~16656Hz, steep 25.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16656,22050,25.6
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - Prizefighter (2026) [FLAC] [16B-44100kHz]/04. Mumford & Sons - Run Together.flac,SUSPECT,"hard cutoff at ~16651Hz, steep 26.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16651,22050,26.2
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - Prizefighter (2026) [FLAC] [16B-44100kHz]/05. Mumford & Sons - Conversation With My Son (Gangsters & Angels).flac,SUSPECT,"hard cutoff at ~16710Hz, steep 27.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16710,22050,27.8
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - Prizefighter (2026) [FLAC] [16B-44100kHz]/06. Mumford & Sons - Alleycat.flac,SUSPECT,"hard cutoff at ~16721Hz, steep 24.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16721,22050,24.6
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - Prizefighter (2026) [FLAC] [16B-44100kHz]/07. Mumford & Sons - Prizefighter.flac,SUSPECT,"hard cutoff at ~16731Hz, steep 27.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16731,22050,27.9
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - Prizefighter (2026) [FLAC] [16B-44100kHz]/08. Mumford & Sons - Begin Again.flac,SUSPECT,"hard cutoff at ~16656Hz, steep 24.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16656,22050,24.6
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - Prizefighter (2026) [FLAC] [16B-44100kHz]/09. Mumford & Sons - Icarus.flac,SUSPECT,"hard cutoff at ~16548Hz, steep 23.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16548,22050,23.7
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - Prizefighter (2026) [FLAC] [16B-44100kHz]/10. Mumford & Sons - Stay.flac,SUSPECT,"hard cutoff at ~16758Hz, steep 29.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16758,22050,29.6
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - Prizefighter (2026) [FLAC] [16B-44100kHz]/11. Mumford & Sons - Badlands.flac,SUSPECT,"hard cutoff at ~16634Hz, steep 25.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16634,22050,25.5
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - Prizefighter (2026) [FLAC] [16B-44100kHz]/12. Mumford & Sons - Shadow Of A Man.flac,SUSPECT,"hard cutoff at ~16747Hz, steep 28.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16747,22050,28.4
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - Prizefighter (2026) [FLAC] [16B-44100kHz]/13. Mumford & Sons - I'll Tell You Everything.flac,SUSPECT,"hard cutoff at ~16559Hz, steep 22.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16559,22050,22.5
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - Prizefighter (2026) [FLAC] [16B-44100kHz]/14. Mumford & Sons - Clover.flac,SUSPECT,"hard cutoff at ~16629Hz, steep 22.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16629,22050,22.9
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - RUSHMERE (2025) [FLAC] [16B-44100kHz]/01. Mumford & Sons - Malibu.flac,SUSPECT,"hard cutoff at ~16651Hz, steep 23.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16651,22050,23.8
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - RUSHMERE (2025) [FLAC] [16B-44100kHz]/02. Mumford & Sons - Caroline.flac,SUSPECT,"hard cutoff at ~16570Hz, steep 21.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16570,22050,21.9
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - RUSHMERE (2025) [FLAC] [16B-44100kHz]/03. Mumford & Sons - Rushmere.flac,SUSPECT,"hard cutoff at ~16564Hz, steep 24.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16564,22050,24.4
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - RUSHMERE (2025) [FLAC] [16B-44100kHz]/04. Mumford & Sons - Monochrome.flac,SUSPECT,"hard cutoff at ~16457Hz, steep 21.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16457,22050,21.9
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - RUSHMERE (2025) [FLAC] [16B-44100kHz]/05. Mumford & Sons - Truth.flac,SUSPECT,"hard cutoff at ~16473Hz, steep 18.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16473,22050,18.8
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - RUSHMERE (2025) [FLAC] [16B-44100kHz]/06. Mumford & Sons - Where It Belongs.flac,SUSPECT,"hard cutoff at ~16602Hz, steep 22.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16602,22050,22.1
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - RUSHMERE (2025) [FLAC] [16B-44100kHz]/07. Mumford & Sons - Anchor.flac,SUSPECT,"hard cutoff at ~16688Hz, steep 24.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16688,22050,24.5
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - RUSHMERE (2025) [FLAC] [16B-44100kHz]/08. Mumford & Sons - Surrender.flac,SUSPECT,"hard cutoff at ~16677Hz, steep 25.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16677,22050,25.7
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - RUSHMERE (2025) [FLAC] [16B-44100kHz]/09. Mumford & Sons - Blood On The Page.flac,SUSPECT,"hard cutoff at ~16468Hz, steep 20.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16468,22050,20.2
/home/adam/driveBig/Music/New unformated songs/Mumford & Sons - RUSHMERE (2025) [FLAC] [16B-44100kHz]/10. Mumford & Sons - Carry On.flac,SUSPECT,"hard cutoff at ~16629Hz, steep 20.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16629,22050,20.9
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/01. Muse - Intro.flac,SUSPECT,"hard cutoff at ~16704Hz, steep 27.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16704,22050,27.1
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/02. Muse - Apocalypse Please.flac,SUSPECT,"hard cutoff at ~16311Hz, steep 18.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16311,22050,18.8
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/03. Muse - Time is Running Out.flac,SUSPECT,"hard cutoff at ~16543Hz, steep 21.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16543,22050,21.3
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/04. Muse - Sing for Absolution.flac,SUSPECT,"hard cutoff at ~16651Hz, steep 27.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16651,22050,27.2
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/05. Muse - Stockholm Syndrome.flac,SUSPECT,"hard cutoff at ~16651Hz, steep 26.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16651,22050,26.4
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/06. Muse - Falling Away with You.flac,SUSPECT,"hard cutoff at ~16564Hz, steep 22.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16564,22050,22.2
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/07. Muse - Interlude.flac,GRADUAL_ROLLOFF,"rolloff at ~15972Hz but gentle (9.1dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,15972,22050,9.1
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/08. Muse - Hysteria.flac,SUSPECT,"hard cutoff at ~16683Hz, steep 27.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16683,22050,27.3
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/09. Muse - Blackout.flac,SUSPECT,"hard cutoff at ~16704Hz, steep 26.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16704,22050,26.3
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/10. Muse - Butterflies & Hurricanes.flac,SUSPECT,"hard cutoff at ~16667Hz, steep 22.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16667,22050,22.8
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/11. Muse - The Small Print.flac,SUSPECT,"hard cutoff at ~16564Hz, steep 23.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16564,22050,23.9
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/12. Muse - Fury.flac,SUSPECT,"hard cutoff at ~16683Hz, steep 26.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16683,22050,26.7
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/13. Muse - Endlessly.flac,SUSPECT,"hard cutoff at ~16764Hz, steep 28.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16764,22050,28.2
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/14. Muse - Thoughts of a Dying Atheist.flac,SUSPECT,"hard cutoff at ~16602Hz, steep 26.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16602,22050,26.2
/home/adam/driveBig/Music/New unformated songs/Muse - Absolution (2023) [FLAC] [16B-44100kHz]/15. Muse - Ruled by Secrecy.flac,SUSPECT,"hard cutoff at ~16581Hz, steep 18.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16581,22050,18.2
/home/adam/driveBig/Music/New unformated songs/Muse - Origin of Symmetry (2001) [FLAC] [16B-44100kHz]/01. Muse - New Born.flac,SUSPECT,"hard cutoff at ~16715Hz, steep 29.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16715,22050,29.4
/home/adam/driveBig/Music/New unformated songs/Muse - Origin of Symmetry (2001) [FLAC] [16B-44100kHz]/02. Muse - Bliss.flac,SUSPECT,"hard cutoff at ~16667Hz, steep 26.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16667,22050,26.3
/home/adam/driveBig/Music/New unformated songs/Muse - Origin of Symmetry (2001) [FLAC] [16B-44100kHz]/03. Muse - Space Dementia.flac,SUSPECT,"hard cutoff at ~16381Hz, steep 22.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16381,22050,22
/home/adam/driveBig/Music/New unformated songs/Muse - Origin of Symmetry (2001) [FLAC] [16B-44100kHz]/04. Muse - Hyper Music.flac,SUSPECT,"hard cutoff at ~16651Hz, steep 21.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16651,22050,21.4
/home/adam/driveBig/Music/New unformated songs/Muse - Origin of Symmetry (2001) [FLAC] [16B-44100kHz]/05. Muse - Plug in Baby.flac,SUSPECT,"hard cutoff at ~16742Hz, steep 29.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16742,22050,29.6
/home/adam/driveBig/Music/New unformated songs/Muse - Origin of Symmetry (2001) [FLAC] [16B-44100kHz]/06. Muse - Citizen Erased.flac,SUSPECT,"hard cutoff at ~16252Hz, steep 20.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16252,22050,20.4
/home/adam/driveBig/Music/New unformated songs/Muse - Origin of Symmetry (2001) [FLAC] [16B-44100kHz]/07. Muse - Micro Cuts.flac,SUSPECT,"hard cutoff at ~16570Hz, steep 20.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16570,22050,20.6
/home/adam/driveBig/Music/New unformated songs/Muse - Origin of Symmetry (2001) [FLAC] [16B-44100kHz]/08. Muse - Screenager.flac,SUSPECT,"hard cutoff at ~16710Hz, steep 27.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16710,22050,27.7
/home/adam/driveBig/Music/New unformated songs/Muse - Origin of Symmetry (2001) [FLAC] [16B-44100kHz]/09. Muse - Darkshines.flac,SUSPECT,"hard cutoff at ~16683Hz, steep 26.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16683,22050,26.1
/home/adam/driveBig/Music/New unformated songs/Muse - Origin of Symmetry (2001) [FLAC] [16B-44100kHz]/10. Muse - Feeling Good.flac,SUSPECT,"hard cutoff at ~16672Hz, steep 25.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16672,22050,25.1
