path,verdict,detail,samplerate,cutoff_hz,nyquist_hz,slope_db_per_khz
/home/adam/driveBig/Music/Lofi/Clark - C418 - Minecraft - Volume Alpha.flac,GRADUAL_ROLLOFF,"rolloff at ~7590Hz but gentle (2.6dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,7590,22050,2.6
/home/adam/driveBig/Music/Lofi/Deep Energy - James Primate; Lydia Primate - Rain World OST.flac,CLEAN,content extends to 21318Hz (Nyquist 22050Hz) - looks genuine,44100,21318,22050,17.1
/home/adam/driveBig/Music/Lofi/Danny - C418 - Minecraft - Volume Alpha.flac,GRADUAL_ROLLOFF,"rolloff at ~6282Hz but gentle (0.2dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,6282,22050,0.2
/home/adam/driveBig/Music/Lofi/Dark Stairwell - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~10454Hz but gentle (11.4dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,10454,22050,11.4
/home/adam/driveBig/Music/Lofi/Daze - Progfox; Connor Skidmore - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16021Hz, steep 12.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16021,22050,12.4
/home/adam/driveBig/Music/Lofi/Distant Water - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~10088Hz but gentle (0.8dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,10088,22050,0.8
/home/adam/driveBig/Music/Lofi/Distant - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~10632Hz but gentle (2.3dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,10632,22050,2.3
/home/adam/driveBig/Music/Lofi/Dog - C418 - Minecraft - Volume Alpha.flac,GRADUAL_ROLLOFF,"rolloff at ~10804Hz but gentle (2.2dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,10804,22050,2.2
/home/adam/driveBig/Music/Lofi/Far - C418 - Minecraft - Volume Beta.flac,GRADUAL_ROLLOFF,"rolloff at ~8425Hz but gentle (2.9dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,8425,22050,2.9
/home/adam/driveBig/Music/Lofi/Flake - C418 - Minecraft - Volume Beta.flac,GRADUAL_ROLLOFF,"rolloff at ~13523Hz but gentle (0.6dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,13523,22050,0.6
/home/adam/driveBig/Music/Lofi/Floating Trees - C418 - Minecraft - Volume Beta.flac,GRADUAL_ROLLOFF,"rolloff at ~3327Hz but gentle (2.7dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,3327,22050,2.7
/home/adam/driveBig/Music/Lofi/Door - C418 - Minecraft - Volume Alpha.flac,GRADUAL_ROLLOFF,"rolloff at ~11370Hz but gentle (2.0dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,11370,22050,2.0
/home/adam/driveBig/Music/Lofi/Downpour - James Primate; Lydia Esrig - Rain World- Downpour- Original Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~15095Hz but gentle (1.7dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,15095,22050,1.7
/home/adam/driveBig/Music/Lofi/Flicker - Bwarch - Rain World- Downpour- Original Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~15908Hz but gentle (8.6dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,15908,22050,8.6
/home/adam/driveBig/Music/Lofi/Floes - James Primate - Rain World OST.flac,CLEAN,content extends to 21555Hz (Nyquist 22050Hz) - looks genuine,44100,21555,22050,36.2
/home/adam/driveBig/Music/Lofi/Flooded Ruins - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,SUSPECT,"hard cutoff at ~16769Hz, steep 24.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16769,22050,24.9
/home/adam/driveBig/Music/Lofi/Flux - Connor Skidmore - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16866Hz, steep 38.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16866,22050,38.8
/home/adam/driveBig/Music/Lofi/Frosted Festival - Progfox - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16543Hz, steep 18.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16543,22050,18.7
/home/adam/driveBig/Music/Lofi/Garbage Worms - Lydia Primate - Rain World OST.flac,CLEAN,content extends to 21436Hz (Nyquist 22050Hz) - looks genuine,44100,21436,22050,24.5
/home/adam/driveBig/Music/Lofi/Fragments - Progfox - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16559Hz, steep 25.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16559,22050,25.3
/home/adam/driveBig/Music/Lofi/Fragile - Progfox - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16855Hz, steep 37.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16855,22050,37.9
/home/adam/driveBig/Music/Lofi/Grumblebum - James Primate - Rain World OST.flac,GRADUAL_ROLLOFF,"rolloff at ~14992Hz but gentle (1.2dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,14992,22050,1.2
/home/adam/driveBig/Music/Lofi/GREY CLOUD - James Primate - Rain World OST.flac,GRADUAL_ROLLOFF,"rolloff at ~19116Hz but gentle (0.5dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,19116,22050,0.5
/home/adam/driveBig/Music/Lofi/Haunt Muskie - C418 - Minecraft - Volume Beta.flac,GRADUAL_ROLLOFF,"rolloff at ~6342Hz but gentle (1.3dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,6342,22050,1.3
/home/adam/driveBig/Music/Lofi/Garden - Progfox - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16021Hz, steep 19.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16021,22050,19.4
/home/adam/driveBig/Music/Lofi/Haggstrom - C418 - Minecraft - Volume Alpha.flac,GRADUAL_ROLLOFF,"rolloff at ~7924Hz but gentle (0.3dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,7924,22050,0.3
/home/adam/driveBig/Music/Lofi/Geothermal - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~16559Hz but gentle (11.7dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,16559,22050,11.7
/home/adam/driveBig/Music/Lofi/Into the Light - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~9507Hz but gentle (1.8dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,9507,22050,1.8
/home/adam/driveBig/Music/Lofi/Random Gods (Theme III) - James Primate - Rain World OST.flac,GRADUAL_ROLLOFF,"rolloff at ~10487Hz but gentle (1.8dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,10487,22050,1.8
/home/adam/driveBig/Music/Lofi/Random Fate - Progfox - Rain World- Downpour- Original Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~13103Hz but gentle (5.2dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,13103,22050,5.2
/home/adam/driveBig/Music/Lofi/Ram - Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~16010Hz but gentle (6.8dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,16010,22050,6.8
/home/adam/driveBig/Music/Lofi/Indoors - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,SUSPECT,"hard cutoff at ~16468Hz, steep 15.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16468,22050,15.9
/home/adam/driveBig/Music/Lofi/Reflection of the Moon - Connor Skidmore - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16451Hz, steep 18.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16451,22050,18.3
/home/adam/driveBig/Music/Lofi/Satellite - Connor Skidmore - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16101Hz, steep 26.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16101,22050,26.2
/home/adam/driveBig/Music/Lofi/Passages - James Primate - Rain World OST.flac,GRADUAL_ROLLOFF,"rolloff at ~6708Hz but gentle (2.3dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,6708,22050,2.3
/home/adam/driveBig/Music/Lofi/OneShot Trailer - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,SUSPECT,"hard cutoff at ~16640Hz, steep 14.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16640,22050,14.9
/home/adam/driveBig/Music/Lofi/Self Contained Universe - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~16005Hz but gentle (6.2dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,16005,22050,6.2
/home/adam/driveBig/Music/Lofi/Self Contained Universe (reprise) - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~16306Hz but gentle (9.9dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,16306,22050,9.9
/home/adam/driveBig/Music/Lofi/Rowbot - Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,SUSPECT,"hard cutoff at ~16064Hz, steep 17.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16064,22050,17.1
/home/adam/driveBig/Music/Lofi/Scapeless Doubt - Ongomato - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16532Hz, steep 26.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16532,22050,26.6
/home/adam/driveBig/Music/Lofi/Orange Lizard - Progfox - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16607Hz, steep 15.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16607,22050,15.8
/home/adam/driveBig/Music/Lofi/Pictures of the Past - James Primate - Rain World OST.flac,GRADUAL_ROLLOFF,"rolloff at ~8619Hz but gentle (0.6dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,8619,22050,0.6
/home/adam/driveBig/Music/Lofi/On Little Cat Feet - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~15999Hz but gentle (11.6dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,15999,22050,11.6
/home/adam/driveBig/Music/Lofi/Open Skies - Progfox - Rain World- Downpour- Original Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~14223Hz but gentle (0.5dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,14223,22050,0.5
/home/adam/driveBig/Music/Lofi/Overcast - Progfox - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16015Hz, steep 15.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16015,22050,15.1
/home/adam/driveBig/Music/Lofi/Onto a New Dawn - Connor Skidmore - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16785Hz, steep 28.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16785,22050,28.0
/home/adam/driveBig/Music/Lofi/Phosphor - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~15504Hz but gentle (-1.3dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,15504,22050,-1.3
/home/adam/driveBig/Music/Lofi/Outro Theme - Progfox - Rain World- Downpour- Original Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~10357Hz but gentle (4.7dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,10357,22050,4.7
/home/adam/driveBig/Music/Lofi/Overskog - Intikus - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16834Hz, steep 39.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16834,22050,39.5
/home/adam/driveBig/Music/Lofi/Simple Secrets - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,SKIP,too short to analyze,,,,
/home/adam/driveBig/Music/Lofi/Pulse - James Primate - Rain World OST.flac,GRADUAL_ROLLOFF,"rolloff at ~8463Hz but gentle (1.2dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,8463,22050,1.2
/home/adam/driveBig/Music/Lofi/Pretty - Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,SUSPECT,"hard cutoff at ~16591Hz, steep 17.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16591,22050,17.1
/home/adam/driveBig/Music/Lofi/Sun - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,SUSPECT,"hard cutoff at ~16026Hz, steep 14.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16026,22050,14.5
"/home/adam/driveBig/Music/Lofi/Pretty nice day, huh… - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac",SUSPECT,"hard cutoff at ~16177Hz, steep 17.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16177,22050,17.3
/home/adam/driveBig/Music/Lofi/Pretty Bad - Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,SUSPECT,"hard cutoff at ~16026Hz, steep 12.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16026,22050,12.7
/home/adam/driveBig/Music/Lofi/Stargazer - James Primate - Rain World OST.flac,GRADUAL_ROLLOFF,"rolloff at ~13442Hz but gentle (-1.7dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,13442,22050,-1.7
/home/adam/driveBig/Music/Lofi/Rain - Progfox - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16785Hz, steep 32.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16785,22050,32.6
/home/adam/driveBig/Music/Lofi/Someplace I Know - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~16010Hz but gentle (7.8dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,16010,22050,7.8
/home/adam/driveBig/Music/Lofi/Puzzle Solved - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~13528Hz but gentle (2.6dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,13528,22050,2.6
/home/adam/driveBig/Music/Lofi/Stone Heads - James Primate - Rain World OST.flac,SUSPECT,"hard cutoff at ~19461Hz, steep 18.9dB/kHz -> likely transcoded from 192kbps MP3",44100,19461,22050,18.9
/home/adam/driveBig/Music/Lofi/Silverpoint - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,SUSPECT,"hard cutoff at ~17323Hz, steep 18.6dB/kHz -> likely transcoded from 160kbps MP3",44100,17323,22050,18.6
/home/adam/driveBig/Music/Lofi/Stal - C418 - Minecraft - Volume Beta.flac,GRADUAL_ROLLOFF,"rolloff at ~15412Hz but gentle (2.4dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,15412,22050,2.4
/home/adam/driveBig/Music/Lofi/Strad - C418 - Minecraft - Volume Beta.flac,GRADUAL_ROLLOFF,"rolloff at ~13921Hz but gentle (-0.1dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,13921,22050,-0.1
/home/adam/driveBig/Music/Lofi/Sonder - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,SUSPECT,"hard cutoff at ~16543Hz, steep 23.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16543,22050,23.1
/home/adam/driveBig/Music/Lofi/Sundown (Theme I) - James Primate - Rain World OST.flac,GRADUAL_ROLLOFF,"rolloff at ~18798Hz but gentle (1.3dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,18798,22050,1.3
/home/adam/driveBig/Music/Lofi/Subwoofer Lullaby - C418 - Minecraft - Volume Alpha.flac,GRADUAL_ROLLOFF,"rolloff at ~9851Hz but gentle (-0.0dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,9851,22050,-0.0
/home/adam/driveBig/Music/Lofi/Sparkling Pendulum - Ongomato - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16747Hz, steep 25.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16747,22050,25.0
/home/adam/driveBig/Music/Lofi/Underhang - James Primate - Rain World OST.flac,GRADUAL_ROLLOFF,"rolloff at ~6761Hz but gentle (1.4dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,6761,22050,1.4
/home/adam/driveBig/Music/Lofi/Triptrap - Intikus - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16715Hz, steep 26.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16715,22050,26.5
/home/adam/driveBig/Music/Lofi/Sweden - C418 - Minecraft - Volume Alpha.flac,GRADUAL_ROLLOFF,"rolloff at ~6621Hz but gentle (2.1dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,6621,22050,2.1
/home/adam/driveBig/Music/Lofi/Taswell - C418 - Minecraft - Volume Beta.flac,GRADUAL_ROLLOFF,"rolloff at ~6465Hz but gentle (-1.0dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,6465,22050,-1.0
/home/adam/driveBig/Music/Lofi/Unseen Lands - James Primate - Rain World OST.flac,GRADUAL_ROLLOFF,"rolloff at ~4441Hz but gentle (3.8dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,4441,22050,3.8
/home/adam/driveBig/Music/Lofi/Urban Jungle - James Primate - Rain World OST.flac,CLEAN,content extends to 21296Hz (Nyquist 22050Hz) - looks genuine,44100,21296,22050,15.9
/home/adam/driveBig/Music/Lofi/Threat - Waterfront Complex - James Primate; Lydia Esrig; Connor Skidmore - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16704Hz, steep 27.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16704,22050,27.2
/home/adam/driveBig/Music/Lofi/Thanks for Everything - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,GRADUAL_ROLLOFF,"rolloff at ~16651Hz but gentle (11.1dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,16651,22050,11.1
/home/adam/driveBig/Music/Lofi/To Dream - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,SUSPECT,"hard cutoff at ~13808Hz, steep 14.0dB/kHz -> likely transcoded from very low bitrate (<128kbps) or heavily filtered source",44100,13808,22050,14.0
/home/adam/driveBig/Music/Lofi/Task - James Primate; Lydia Esrig - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16791Hz, steep 30.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16791,22050,30.2
/home/adam/driveBig/Music/Lofi/Together - James Primate; Lydia Esrig - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16263Hz, steep 14.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16263,22050,14.5
/home/adam/driveBig/Music/Lofi/To Sleep - Nightmargin; Eliza Velasquez - Oneshot- Original Game Soundtrack.flac,SUSPECT,"hard cutoff at ~16403Hz, steep 14.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16403,22050,14.7
/home/adam/driveBig/Music/Lofi/Veiled Northstar - Connor Skidmore - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16570Hz, steep 26.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16570,22050,26.5
/home/adam/driveBig/Music/Lofi/Trusted Component - Progfox - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16710Hz, steep 22.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16710,22050,22.1
/home/adam/driveBig/Music/Lofi/Wait - C418 - Minecraft - Volume Beta.flac,GRADUAL_ROLLOFF,"rolloff at ~3725Hz but gentle (6.4dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,3725,22050,6.4
/home/adam/driveBig/Music/Lofi/Ward - C418 - Minecraft - Volume Beta.flac,GRADUAL_ROLLOFF,"rolloff at ~12322Hz but gentle (-3.2dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,12322,22050,-3.2
/home/adam/driveBig/Music/Lofi/Weyuon - James Primate - Rain World OST.flac,CLEAN,content extends to 21479Hz (Nyquist 22050Hz) - looks genuine,44100,21479,22050,32.2
/home/adam/driveBig/Music/Lofi/Warmth - C418 - Minecraft - Volume Beta.flac,GRADUAL_ROLLOFF,"rolloff at ~5249Hz but gentle (5.0dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,5249,22050,5.0
/home/adam/driveBig/Music/Lofi/Wandering Cut - Progfox - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16451Hz, steep 20.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16451,22050,20.6
/home/adam/driveBig/Music/Lofi/Wet Hands - C418 - Minecraft - Volume Alpha.flac,GRADUAL_ROLLOFF,"rolloff at ~4527Hz but gentle (5.3dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,4527,22050,5.3
/home/adam/driveBig/Music/Lofi/White Lizard - Lydia Primate - Rain World OST.flac,SUSPECT,"hard cutoff at ~21167Hz, steep 12.8dB/kHz -> likely transcoded from 320kbps (or near-transparent) MP3/lossy",44100,21167,22050,12.8
/home/adam/driveBig/Music/Lofi/Weathered Steps - Connor Skidmore - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16554Hz, steep 25.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16554,22050,25.3
/home/adam/driveBig/Music/My Playlist/(Druun) - DIIV - Oshin.flac,SUSPECT,"hard cutoff at ~16015Hz, steep 13.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16015,22050,13.1
/home/adam/driveBig/Music/My Playlist/(A Slide In) New Drugs - King Krule - The Ooz.flac,GRADUAL_ROLLOFF,"rolloff at ~13286Hz but gentle (3.9dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,13286,22050,3.9
/home/adam/driveBig/Music/My Playlist/'39 - Queen - A Night At The Opera (Deluxe Edition 2011 Remaster).flac,GRADUAL_ROLLOFF,"rolloff at ~18513Hz but gentle (3.6dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,18513,22050,3.6
"/home/adam/driveBig/Music/My Playlist/(Druun, Part II) - DIIV - Oshin.flac",GRADUAL_ROLLOFF,"rolloff at ~16284Hz but gentle (6.0dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,16284,22050,6.0
/home/adam/driveBig/Music/My Playlist/(Guitar) - alt-J - An Awesome Wave.flac,SUSPECT,"hard cutoff at ~21086Hz, steep 15.1dB/kHz -> likely transcoded from 320kbps (or near-transparent) MP3/lossy",44100,21086,22050,15.1
/home/adam/driveBig/Music/My Playlist/'99' - Barns Courtney - 404.flac,SUSPECT,"hard cutoff at ~20763Hz, steep 16.6dB/kHz -> likely transcoded from 256/224kbps MP3/AAC",44100,20763,22050,16.6
/home/adam/driveBig/Music/Lofi/Wired - Progfox - Rain World- Downpour- Original Soundtrack.flac,SUSPECT,"hard cutoff at ~16031Hz, steep 14.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16031,22050,14.5
path,verdict,detail,samplerate,cutoff_hz,nyquist_hz,slope_db_per_khz
/home/adam/driveBig/Music/Lofi/10.03 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~19767Hz but gentle (8.0dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,19767,22050,8.0
/home/adam/driveBig/Music/Lofi/10.13 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~15450Hz but gentle (2.1dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,15450,22050,2.1
/home/adam/driveBig/Music/Lofi/10.05 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~15940Hz but gentle (1.7dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,15940,22050,1.7
/home/adam/driveBig/Music/Lofi/18.64 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~9162Hz but gentle (4.1dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,9162,22050,4.1
/home/adam/driveBig/Music/Lofi/23.01 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~5335Hz but gentle (5.4dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,5335,22050,5.4
/home/adam/driveBig/Music/Lofi/10.12 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~20941Hz but gentle (9.5dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,20941,22050,9.5
/home/adam/driveBig/Music/Lofi/3.76 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~12317Hz but gentle (4.2dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,12317,22050,4.2
/home/adam/driveBig/Music/Lofi/7.94 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~11526Hz but gentle (5.3dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,11526,22050,5.3
/home/adam/driveBig/Music/Lofi/19.85 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~17388Hz but gentle (1.5dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,17388,22050,1.5
/home/adam/driveBig/Music/Lofi/7.60 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~15563Hz but gentle (1.6dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,15563,22050,1.6
/home/adam/driveBig/Music/Lofi/29.50 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~15875Hz but gentle (5.2dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,15875,22050,5.2
/home/adam/driveBig/Music/Lofi/7.53 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~16101Hz but gentle (2.8dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,16101,22050,2.8
/home/adam/driveBig/Music/Lofi/6.38 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~6234Hz but gentle (5.0dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,6234,22050,5.0
/home/adam/driveBig/Music/Lofi/7.89 MB.flac,SUSPECT,"hard cutoff at ~10094Hz, steep 12.6dB/kHz -> likely transcoded from very low bitrate (<128kbps) or heavily filtered source",44100,10094,22050,12.6
/home/adam/driveBig/Music/Lofi/7.95 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~15994Hz but gentle (1.2dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,15994,22050,1.2
/home/adam/driveBig/Music/Lofi/8.22 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~19052Hz but gentle (2.1dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,19052,22050,2.1
/home/adam/driveBig/Music/Lofi/8.01 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~11445Hz but gentle (1.1dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,11445,22050,1.1
/home/adam/driveBig/Music/Lofi/8.32 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~13022Hz but gentle (1.3dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,13022,22050,1.3
/home/adam/driveBig/Music/Lofi/8.04 MB.flac,GRADUAL_ROLLOFF,"rolloff at ~20209Hz but gentle (2.3dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,20209,22050,2.3
